road_seg_id,window_start,window_end,total_volume,avg_speed,record_count
13H000C647013H1N0C64600300543,2024-03-05 23:00:00,2024-03-05 23:15:00,107,7.96,13
13H000C647013H1N0C64600300543,2024-03-05 23:15:00,2024-03-05 23:30:00,101,7.96,13
13H000C647013H1N0C64600300543,2024-03-05 23:30:00,2024-03-05 23:45:00,85,8.32,14
13H000C647013H1N0C64600300543,2024-03-05 23:45:00,2024-03-06 00:00:00,74,7.92,13
13H000C647013H1N0C64600300543,2024-03-06 00:00:00,2024-03-06 00:15:00,63,8.11,14
13H000C647013H1N0C64600300543,2024-03-06 00:15:00,2024-03-06 00:30:00,63,8.15,13
13H000C647013H1N0C64600300543,2024-03-06 00:30:00,2024-03-06 00:45:00,55,7.88,12
13H000C647013H1N0C64600300543,2024-03-06 00:45:00,2024-03-06 01:00:00,76,7.95,15
13H000C647013H1N0C64600300543,2024-03-06 01:00:00,2024-03-06 01:15:00,46,8.68,15
13H000C647013H1N0C64600300543,2024-03-06 01:15:00,2024-03-06 01:30:00,41,8.68,14
13H000C647013H1N0C64600300543,2024-03-06 01:30:00,2024-03-06 01:45:00,42,8.46,15
13H000C647013H1N0C64600300543,2024-03-06 01:45:00,2024-03-06 02:00:00,45,8.66,14
13H000C647013H1N0C64600300543,2024-03-06 02:00:00,2024-03-06 02:15:00,22,7.86,15
13H000C647013H1N0C64600300543,2024-03-06 02:15:00,2024-03-06 02:30:00,19,8.18,14
13H000C647013H1N0C64600300543,2024-03-06 02:30:00,2024-03-06 02:45:00,19,8.56,15
13H000C647013H1N0C64600300543,2024-03-06 02:45:00,2024-03-06 03:00:00,21,9.42,11
13H000C647013H1N0C64600300543,2024-03-06 03:00:00,2024-03-06 03:15:00,8,8.12,14
13H000C647013H1N0C64600300543,2024-03-06 03:15:00,2024-03-06 03:30:00,16,7.67,14
13H000C647013H1N0C64600300543,2024-03-06 03:30:00,2024-03-06 03:45:00,10,5.7,13
13H000C647013H1N0C64600300543,2024-03-06 03:45:00,2024-03-06 04:00:00,8,6.67,14
13H000C647013H1N0C64600300543,2024-03-06 04:00:00,2024-03-06 04:15:00,13,7.05,13
13H000C647013H1N0C64600300543,2024-03-06 04:15:00,2024-03-06 04:30:00,12,8.89,13
13H000C647013H1N0C64600300543,2024-03-06 04:30:00,2024-03-06 04:45:00,17,7.84,15
13H000C647013H1N0C64600300543,2024-03-06 04:45:00,2024-03-06 05:00:00,14,8.42,13
13H000C647013H1N0C64600300543,2024-03-06 05:00:00,2024-03-06 05:15:00,34,8.25,13
13H000C647013H1N0C64600300543,2024-03-06 05:15:00,2024-03-06 05:30:00,42,7.89,14
13H000C647013H1N0C64600300543,2024-03-06 05:30:00,2024-03-06 05:45:00,32,8.39,12
13H000C647013H1N0C64600300543,2024-03-06 05:45:00,2024-03-06 06:00:00,22,7.77,12
13H000C647013H1N0C64600300543,2024-03-06 06:00:00,2024-03-06 06:15:00,89,7.57,14
13H000C647013H1N0C64600300543,2024-03-06 06:15:00,2024-03-06 06:30:00,127,6.96,14
13H000C647013H1N0C64600300543,2024-03-06 06:30:00,2024-03-06 06:45:00,119,7.01,14
13H000C647013H1N0C64600300543,2024-03-06 06:45:00,2024-03-06 07:00:00,128,6.75,15
13H000C647013H1N0C64600300543,2024-03-06 07:00:00,2024-03-06 07:15:00,123,3.98,14
13H000C647013H1N0C64600300543,2024-03-06 07:15:00,2024-03-06 07:30:00,117,5.14,12
13H000C647013H1N0C64600300543,2024-03-06 07:30:00,2024-03-06 07:45:00,142,3.99,13
13H000C647013H1N0C64600300543,2024-03-06 07:45:00,2024-03-06 08:00:00,112,3.47,12
13H000C647013H1N0C64600300543,2024-03-06 08:00:00,2024-03-06 08:15:00,101,6.18,12
13H000C647013H1N0C64600300543,2024-03-06 08:15:00,2024-03-06 08:30:00,105,6.79,15
13H000C647013H1N0C64600300543,2024-03-06 08:30:00,2024-03-06 08:45:00,126,6.83,12
13H000C647013H1N0C64600300543,2024-03-06 08:45:00,2024-03-06 09:00:00,122,6.78,15
13H000C647013H1N0C64600300543,2024-03-06 09:00:00,2024-03-06 09:15:00,134,7.44,13
13H000C647013H1N0C64600300543,2024-03-06 09:15:00,2024-03-06 09:30:00,126,7.74,14
13H000C647013H1N0C64600300543,2024-03-06 09:30:00,2024-03-06 09:45:00,107,7.12,12
13H000C647013H1N0C64600300543,2024-03-06 09:45:00,2024-03-06 10:00:00,123,7.44,14
13H000C647013H1N0C64600300543,2024-03-06 10:00:00,2024-03-06 10:15:00,111,6.49,14
13H000C647013H1N0C64600300543,2024-03-06 10:15:00,2024-03-06 10:30:00,132,5.95,15
13H000C647013H1N0C64600300543,2024-03-06 10:30:00,2024-03-06 10:45:00,116,6.25,13
13H000C647013H1N0C64600300543,2024-03-06 10:45:00,2024-03-06 11:00:00,121,6.22,14
13H000C647013H1N0C64600300543,2024-03-06 11:00:00,2024-03-06 11:15:00,128,4.74,15
13H000C647013H1N0C64600300543,2024-03-06 11:15:00,2024-03-06 11:30:00,118,5.72,14
13H000C647013H1N0C64600300543,2024-03-06 11:30:00,2024-03-06 11:45:00,111,5.05,14
13H000C647013H1N0C64600300543,2024-03-06 11:45:00,2024-03-06 12:00:00,118,6.01,15
13H000C647013H1N0C64600300543,2024-03-06 12:00:00,2024-03-06 12:15:00,129,7.37,14
13H000C647013H1N0C64600300543,2024-03-06 12:15:00,2024-03-06 12:30:00,132,6.81,14
13H000C647013H1N0C64600300543,2024-03-06 12:30:00,2024-03-06 12:45:00,137,6.91,15
13H000C647013H1N0C64600300543,2024-03-06 12:45:00,2024-03-06 13:00:00,106,7.94,14
13H000C647013H1N0C64600300543,2024-03-06 13:00:00,2024-03-06 13:15:00,127,6.51,13
13H000C647013H1N0C64600300543,2024-03-06 13:15:00,2024-03-06 13:30:00,102,5.68,13
13H000C647013H1N0C64600300543,2024-03-06 13:30:00,2024-03-06 13:45:00,126,6.41,14
13H000C647013H1N0C64600300543,2024-03-06 13:45:00,2024-03-06 14:00:00,110,6.36,13
13H000C647013H1N0C64600300543,2024-03-06 14:00:00,2024-03-06 14:15:00,98,2.61,10
13H000C647013H1N0C64600300543,2024-03-06 14:15:00,2024-03-06 14:30:00,122,3.22,15
13H000C647013H1N0C64600300543,2024-03-06 14:30:00,2024-03-06 14:45:00,113,3.48,14
13H000C647013H1N0C64600300543,2024-03-06 14:45:00,2024-03-06 15:00:00,109,2.67,12
13H000C647013H1N0C64600300543,2024-03-06 15:00:00,2024-03-06 15:15:00,111,7.77,15
13H000C647013H1N0C64600300543,2024-03-06 15:15:00,2024-03-06 15:30:00,117,7.64,15
13H000C647013H1N0C64600300543,2024-03-06 15:30:00,2024-03-06 15:45:00,118,7.73,13
13H000C647013H1N0C64600300543,2024-03-06 15:45:00,2024-03-06 16:00:00,104,7.39,13
13H000C647013H1N0C64600300543,2024-03-06 16:00:00,2024-03-06 16:15:00,129,5.73,15
13H000C647013H1N0C64600300543,2024-03-06 16:15:00,2024-03-06 16:30:00,145,5.88,15
13H000C647013H1N0C64600300543,2024-03-06 16:30:00,2024-03-06 16:45:00,107,4.92,12
13H000C647013H1N0C64600300543,2024-03-06 16:45:00,2024-03-06 17:00:00,89,5.75,11
13H000C647013H1N0C64600300543,2024-03-06 17:00:00,2024-03-06 17:15:00,88,2.19,12
13H000C647013H1N0C64600300543,2024-03-06 17:15:00,2024-03-06 17:30:00,93,2.43,11
13H000C647013H1N0C64600300543,2024-03-06 17:30:00,2024-03-06 17:45:00,111,2.64,14
13H000C647013H1N0C64600300543,2024-03-06 17:45:00,2024-03-06 18:00:00,124,1.85,14
13H000C647013H1N0C64600300543,2024-03-06 18:00:00,2024-03-06 18:15:00,142,3.46,15
13H000C647013H1N0C64600300543,2024-03-06 18:15:00,2024-03-06 18:30:00,127,3.27,15
13H000C647013H1N0C64600300543,2024-03-06 18:30:00,2024-03-06 18:45:00,117,3.8,14
13H000C647013H1N0C64600300543,2024-03-06 18:45:00,2024-03-06 19:00:00,136,3.62,14
13H000C647013H1N0C64600300543,2024-03-06 19:00:00,2024-03-06 19:15:00,99,4.36,11
13H000C647013H1N0C64600300543,2024-03-06 19:15:00,2024-03-06 19:30:00,98,4.62,12
13H000C647013H1N0C64600300543,2024-03-06 19:30:00,2024-03-06 19:45:00,110,3.6,13
13H000C647013H1N0C64600300543,2024-03-06 19:45:00,2024-03-06 20:00:00,115,3.4,14
13H000C647013H1N0C64600300543,2024-03-06 20:00:00,2024-03-06 20:15:00,111,4.53,13
13H000C647013H1N0C64600300543,2024-03-06 20:15:00,2024-03-06 20:30:00,102,4.46,12
13H000C647013H1N0C64600300543,2024-03-06 20:30:00,2024-03-06 20:45:00,106,4.29,14
13H000C647013H1N0C64600300543,2024-03-06 20:45:00,2024-03-06 21:00:00,84,5.02,12
13H000C647013H1N0C64600300543,2024-03-06 21:00:00,2024-03-06 21:15:00,98,7.29,14
13H000C647013H1N0C64600300543,2024-03-06 21:15:00,2024-03-06 21:30:00,100,6.95,14
13H000C647013H1N0C64600300543,2024-03-06 21:30:00,2024-03-06 21:45:00,88,7.09,13
13H000C647013H1N0C64600300543,2024-03-06 21:45:00,2024-03-06 22:00:00,113,6.88,14
13H000C647013H1N0C64600300543,2024-03-06 22:00:00,2024-03-06 22:15:00,81,7.18,11
13H000C647013H1N0C64600300543,2024-03-06 22:15:00,2024-03-06 22:30:00,78,7.81,13
13H000C647013H1N0C64600300543,2024-03-06 22:30:00,2024-03-06 22:45:00,89,7.52,13
13H000C647013H1N0C64600300543,2024-03-06 22:45:00,2024-03-06 23:00:00,84,7.36,13
13H000C647013H1N0C64600300543,2024-03-06 23:00:00,2024-03-06 23:15:00,83,8.48,14
13H000C647013H1N0C64600300543,2024-03-06 23:15:00,2024-03-06 23:30:00,85,8.23,12
13H000C647013H1N0C64600300543,2024-03-06 23:30:00,2024-03-06 23:45:00,69,7.42,13
13H000C647013H1N0C64600300543,2024-03-06 23:45:00,2024-03-07 00:00:00,74,8.47,12
13H000C647013H1N0C64600300543,2024-03-07 00:00:00,2024-03-07 00:15:00,70,7.99,14
13H000C647013H1N0C64600300543,2024-03-07 00:15:00,2024-03-07 00:30:00,73,8.82,15
13H000C647013H1N0C64600300543,2024-03-07 00:30:00,2024-03-07 00:45:00,74,7.95,14
13H000C647013H1N0C64600300543,2024-03-07 00:45:00,2024-03-07 01:00:00,69,8.14,13
13H000C647013H1N0C64600300543,2024-03-07 01:00:00,2024-03-07 01:15:00,32,8.79,13
13H000C647013H1N0C64600300543,2024-03-07 01:15:00,2024-03-07 01:30:00,42,8.75,13
13H000C647013H1N0C64600300543,2024-03-07 01:30:00,2024-03-07 01:45:00,32,8.8,11
13H000C647013H1N0C64600300543,2024-03-07 01:45:00,2024-03-07 02:00:00,41,8.61,13
13H000C647013H1N0C64600300543,2024-03-07 02:00:00,2024-03-07 02:15:00,18,7.96,14
13H000C647013H1N0C64600300543,2024-03-07 02:15:00,2024-03-07 02:30:00,10,8.37,14
13H000C647013H1N0C64600300543,2024-03-07 02:30:00,2024-03-07 02:45:00,19,8.17,13
13H000C647013H1N0C64600300543,2024-03-07 02:45:00,2024-03-07 03:00:00,21,8.09,14
13H000C647013H1N0C64600300543,2024-03-07 03:00:00,2024-03-07 03:15:00,13,7.75,12
13H000C647013H1N0C64600300543,2024-03-07 03:15:00,2024-03-07 03:30:00,8,5.45,12
13H000C647013H1N0C64600300543,2024-03-07 03:30:00,2024-03-07 03:45:00,7,7.8,14
13H000C647013H1N0C64600300543,2024-03-07 03:45:00,2024-03-07 04:00:00,13,6.66,14
13H000C647013H1N0C64600300543,2024-03-07 04:00:00,2024-03-07 04:15:00,17,7.32,14
13H000C647013H1N0C64600300543,2024-03-07 04:15:00,2024-03-07 04:30:00,14,7.09,13
13H000C647013H1N0C64600300543,2024-03-07 04:30:00,2024-03-07 04:45:00,19,7.29,14
13H000C647013H1N0C64600300543,2024-03-07 04:45:00,2024-03-07 05:00:00,19,9.0,14
13H000C647013H1N0C64600300543,2024-03-07 05:00:00,2024-03-07 05:15:00,28,8.34,13
13H000C647013H1N0C64600300543,2024-03-07 05:15:00,2024-03-07 05:30:00,35,7.74,13
13H000C647013H1N0C64600300543,2024-03-07 05:30:00,2024-03-07 05:45:00,41,8.28,14
13H000C647013H1N0C64600300543,2024-03-07 05:45:00,2024-03-07 06:00:00,38,8.01,14
13H000C647013H1N0C64600300543,2024-03-07 06:00:00,2024-03-07 06:15:00,102,7.29,13
13H000C647013H1N0C64600300543,2024-03-07 06:15:00,2024-03-07 06:30:00,151,7.85,15
13H000C647013H1N0C64600300543,2024-03-07 06:30:00,2024-03-07 06:45:00,120,6.91,14
13H000C647013H1N0C64600300543,2024-03-07 06:45:00,2024-03-07 07:00:00,136,6.7,15
13H000C647013H1N0C64600300543,2024-03-07 07:00:00,2024-03-07 07:15:00,132,4.49,15
13H000C647013H1N0C64600300543,2024-03-07 07:15:00,2024-03-07 07:30:00,146,4.91,15
13H000C647013H1N0C64600300543,2024-03-07 07:30:00,2024-03-07 07:45:00,139,4.41,15
13H000C647013H1N0C64600300543,2024-03-07 07:45:00,2024-03-07 08:00:00,145,4.2,14
13H000C647013H1N0C64600300543,2024-03-07 08:00:00,2024-03-07 08:15:00,119,6.18,15
13H000C647013H1N0C64600300543,2024-03-07 08:15:00,2024-03-07 08:30:00,121,7.11,15
13H000C647013H1N0C64600300543,2024-03-07 08:30:00,2024-03-07 08:45:00,111,7.36,14
13H000C647013H1N0C64600300543,2024-03-07 08:45:00,2024-03-07 09:00:00,119,7.19,13
13H000C647013H1N0C64600300543,2024-03-07 09:00:00,2024-03-07 09:15:00,111,7.76,15
13H000C647013H1N0C64600300543,2024-03-07 09:15:00,2024-03-07 09:30:00,111,8.07,13
13H000C647013H1N0C64600300543,2024-03-07 09:30:00,2024-03-07 09:45:00,112,7.19,15
13H000C647013H1N0C64600300543,2024-03-07 09:45:00,2024-03-07 10:00:00,137,7.92,14
13H000C647013H1N0C64600300543,2024-03-07 10:00:00,2024-03-07 10:15:00,134,6.6,14
13H000C647013H1N0C64600300543,2024-03-07 10:15:00,2024-03-07 10:30:00,96,5.81,13
13H000C647013H1N0C64600300543,2024-03-07 10:30:00,2024-03-07 10:45:00,127,6.15,15
13H000C647013H1N0C64600300543,2024-03-07 10:45:00,2024-03-07 11:00:00,114,6.36,13
13H000C647013H1N0C64600300543,2024-03-07 11:00:00,2024-03-07 11:15:00,100,5.83,12
13H000C647013H1N0C64600300543,2024-03-07 11:15:00,2024-03-07 11:30:00,101,5.44,13
13H000C647013H1N0C64600300543,2024-03-07 11:30:00,2024-03-07 11:45:00,137,5.63,15
13H000C647013H1N0C64600300543,2024-03-07 11:45:00,2024-03-07 12:00:00,125,4.6,14
13H000C647013H1N0C64600300543,2024-03-07 12:00:00,2024-03-07 12:15:00,138,7.05,15
13H000C647013H1N0C64600300543,2024-03-07 12:15:00,2024-03-07 12:30:00,119,6.94,14
13H000C647013H1N0C64600300543,2024-03-07 12:30:00,2024-03-07 12:45:00,122,7.57,13
13H000C647013H1N0C64600300543,2024-03-07 12:45:00,2024-03-07 13:00:00,131,6.81,15
13H000C647013H1N0C64600300543,2024-03-07 13:00:00,2024-03-07 13:15:00,94,6.12,13
13H000C647013H1N0C64600300543,2024-03-07 13:15:00,2024-03-07 13:30:00,123,5.83,14
13H000C647013H1N0C64600300543,2024-03-07 13:30:00,2024-03-07 13:45:00,118,5.45,13
13H000C647013H1N0C64600300543,2024-03-07 13:45:00,2024-03-07 14:00:00,104,6.72,12
13H000C647013H1N0C64600300543,2024-03-07 14:00:00,2024-03-07 14:15:00,135,2.44,14
13H000C647013H1N0C64600300543,2024-03-07 14:15:00,2024-03-07 14:30:00,77,3.63,11
13H000C647013H1N0C64600300543,2024-03-07 14:30:00,2024-03-07 14:45:00,109,2.7,13
13H000C647013H1N0C64600300543,2024-03-07 14:45:00,2024-03-07 15:00:00,105,2.79,14
13H000C647013H1N0C64600300543,2024-03-07 15:00:00,2024-03-07 15:15:00,110,7.75,15
13H000C647013H1N0C64600300543,2024-03-07 15:15:00,2024-03-07 15:30:00,106,7.62,14
13H000C647013H1N0C64600300543,2024-03-07 15:30:00,2024-03-07 15:45:00,99,7.82,13
13H000C647013H1N0C64600300543,2024-03-07 15:45:00,2024-03-07 16:00:00,106,7.75,14
13H000C647013H1N0C64600300543,2024-03-07 16:00:00,2024-03-07 16:15:00,120,5.82,15
13H000C647013H1N0C64600300543,2024-03-07 16:15:00,2024-03-07 16:30:00,136,5.1,15
13H000C647013H1N0C64600300543,2024-03-07 16:30:00,2024-03-07 16:45:00,148,5.26,15
13H000C647013H1N0C64600300543,2024-03-07 16:45:00,2024-03-07 17:00:00,129,5.71,14
13H000C647013H1N0C64600300543,2024-03-07 17:00:00,2024-03-07 17:15:00,99,2.13,14
13H000C647013H1N0C64600300543,2024-03-07 17:15:00,2024-03-07 17:30:00,116,2.27,15
13H000C647013H1N0C64600300543,2024-03-07 17:30:00,2024-03-07 17:45:00,117,2.38,14
13H000C647013H1N0C64600300543,2024-03-07 17:45:00,2024-03-07 18:00:00,116,2.3,14
13H000C647013H1N0C64600300543,2024-03-07 18:00:00,2024-03-07 18:15:00,146,4.04,15
13H000C647013H1N0C64600300543,2024-03-07 18:15:00,2024-03-07 18:30:00,137,3.48,15
13H000C647013H1N0C64600300543,2024-03-07 18:30:00,2024-03-07 18:45:00,114,3.37,13
13H000C647013H1N0C64600300543,2024-03-07 18:45:00,2024-03-07 19:00:00,121,3.43,13
13H000C647013H1N0C64600300543,2024-03-07 19:00:00,2024-03-07 19:15:00,141,3.17,15
13H000C647013H1N0C64600300543,2024-03-07 19:15:00,2024-03-07 19:30:00,119,4.97,13
13H000C647013H1N0C64600300543,2024-03-07 19:30:00,2024-03-07 19:45:00,129,4.32,14
13H000C647013H1N0C64600300543,2024-03-07 19:45:00,2024-03-07 20:00:00,132,4.43,13
13H000C647013H1N0C64600300543,2024-03-07 20:00:00,2024-03-07 20:15:00,120,5.09,13
13H000C647013H1N0C64600300543,2024-03-07 20:15:00,2024-03-07 20:30:00,116,4.43,14
13H000C647013H1N0C64600300543,2024-03-07 20:30:00,2024-03-07 20:45:00,100,4.37,13
13H000C647013H1N0C64600300543,2024-03-07 20:45:00,2024-03-07 21:00:00,125,4.64,14
13H000C647013H1N0C64600300543,2024-03-07 21:00:00,2024-03-07 21:15:00,115,7.53,15
13H000C647013H1N0C64600300543,2024-03-07 21:15:00,2024-03-07 21:30:00,102,7.15,13
13H000C647013H1N0C64600300543,2024-03-07 21:30:00,2024-03-07 21:45:00,100,7.07,14
13H000C647013H1N0C64600300543,2024-03-07 21:45:00,2024-03-07 22:00:00,107,7.99,15
13H000C647013H1N0C64600300543,2024-03-07 22:00:00,2024-03-07 22:15:00,78,7.41,13
13H000C647013H1N0C64600300543,2024-03-07 22:15:00,2024-03-07 22:30:00,94,7.58,14
13H000C647013H1N0C64600300543,2024-03-07 22:30:00,2024-03-07 22:45:00,90,7.42,15
13H000C647013H1N0C64600300543,2024-03-07 22:45:00,2024-03-07 23:00:00,95,7.25,15
13H000C647013H1N0C64600300543,2024-03-07 23:00:00,2024-03-07 23:15:00,77,8.04,14
13H000C647013H1N0C64600300543,2024-03-07 23:15:00,2024-03-07 23:30:00,91,7.97,12
13H000C647013H1N0C64600300543,2024-03-07 23:30:00,2024-03-07 23:45:00,91,8.13,14
13H000C647013H1N0C64600300543,2024-03-07 23:45:00,2024-03-08 00:00:00,91,7.76,12
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:00:00,2024-03-01 00:15:00,113,55.32,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:15:00,2024-03-01 00:30:00,102,52.47,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:30:00,2024-03-01 00:45:00,67,47.87,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 00:45:00,2024-03-01 01:00:00,73,43.84,14
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 01:00:00,2024-03-01 01:15:00,71,49.42,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 01:15:00,2024-03-01 01:30:00,65,32.06,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 01:30:00,2024-03-01 01:45:00,55,37.91,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 01:45:00,2024-03-01 02:00:00,43,30.16,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 02:00:00,2024-03-01 02:15:00,44,28.54,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 02:15:00,2024-03-01 02:30:00,54,36.16,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 02:30:00,2024-03-01 02:45:00,37,30.19,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 02:45:00,2024-03-01 03:00:00,30,26.91,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 03:00:00,2024-03-01 03:15:00,43,33.36,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 03:15:00,2024-03-01 03:30:00,28,26.41,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 03:30:00,2024-03-01 03:45:00,29,25.43,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 03:45:00,2024-03-01 04:00:00,32,24.78,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 04:00:00,2024-03-01 04:15:00,25,23.27,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 04:15:00,2024-03-01 04:30:00,28,23.34,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 04:30:00,2024-03-01 04:45:00,25,15.04,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 04:45:00,2024-03-01 05:00:00,38,25.23,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 05:00:00,2024-03-01 05:15:00,34,31.94,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 05:15:00,2024-03-01 05:30:00,59,39.17,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 05:30:00,2024-03-01 05:45:00,47,34.0,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 05:45:00,2024-03-01 06:00:00,66,46.68,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 06:00:00,2024-03-01 06:15:00,84,49.22,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 06:15:00,2024-03-01 06:30:00,147,55.56,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 06:30:00,2024-03-01 06:45:00,243,54.09,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 06:45:00,2024-03-01 07:00:00,362,54.19,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 07:00:00,2024-03-01 07:15:00,515,45.62,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 07:15:00,2024-03-01 07:30:00,632,37.09,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 07:30:00,2024-03-01 07:45:00,627,36.89,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 07:45:00,2024-03-01 08:00:00,623,34.3,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 08:00:00,2024-03-01 08:15:00,603,33.1,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 08:15:00,2024-03-01 08:30:00,563,30.29,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 08:30:00,2024-03-01 08:45:00,603,31.94,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 08:45:00,2024-03-01 09:00:00,505,28.66,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 09:00:00,2024-03-01 09:15:00,621,30.89,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 09:15:00,2024-03-01 09:30:00,631,31.14,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 09:30:00,2024-03-01 09:45:00,496,45.31,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 09:45:00,2024-03-01 10:00:00,481,41.79,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 10:00:00,2024-03-01 10:15:00,521,40.39,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 10:15:00,2024-03-01 10:30:00,602,34.31,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 10:30:00,2024-03-01 10:45:00,525,30.6,14
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 10:45:00,2024-03-01 11:00:00,451,26.7,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 11:00:00,2024-03-01 11:15:00,573,28.49,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 11:15:00,2024-03-01 11:30:00,476,35.63,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 11:30:00,2024-03-01 11:45:00,361,49.23,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 11:45:00,2024-03-01 12:00:00,472,36.58,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 12:00:00,2024-03-01 12:15:00,519,34.43,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 12:15:00,2024-03-01 12:30:00,575,30.21,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 12:30:00,2024-03-01 12:45:00,557,30.67,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 12:45:00,2024-03-01 13:00:00,500,40.72,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 13:00:00,2024-03-01 13:15:00,468,35.31,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 13:15:00,2024-03-01 13:30:00,590,28.46,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 13:30:00,2024-03-01 13:45:00,573,27.5,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 13:45:00,2024-03-01 14:00:00,581,30.57,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 14:00:00,2024-03-01 14:15:00,511,24.03,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 14:15:00,2024-03-01 14:30:00,512,24.23,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 14:30:00,2024-03-01 14:45:00,480,24.75,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 14:45:00,2024-03-01 15:00:00,527,24.41,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 15:00:00,2024-03-01 15:15:00,469,25.94,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 15:15:00,2024-03-01 15:30:00,501,23.3,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 15:30:00,2024-03-01 15:45:00,458,19.44,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 15:45:00,2024-03-01 16:00:00,520,20.66,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 16:00:00,2024-03-01 16:15:00,437,18.32,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 16:15:00,2024-03-01 16:30:00,474,20.99,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 16:30:00,2024-03-01 16:45:00,464,24.04,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 16:45:00,2024-03-01 17:00:00,484,23.79,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 17:00:00,2024-03-01 17:15:00,567,23.14,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 17:15:00,2024-03-01 17:30:00,502,19.14,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 17:30:00,2024-03-01 17:45:00,530,17.77,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 17:45:00,2024-03-01 18:00:00,428,16.37,15
13H1Q0C5R8013H1R0C5Q900101614,2024-03-01 18:00:00,2024-03-01 18:15:00,416,17.4,15
